"","gene_id","gene_type","logFC","AveExpr"
"18661","ENSG00000237541.3","protein_coding",0.179162618142439,0.58808058531523
"8074","ENSG00000213981.8","antisense",0.214114833684771,-0.0297868985817008
"16174","ENSG00000250437.1","lincRNA",0.247366868374238,-1.50449753136137
"1313","ENSG00000204060.7","protein_coding",0.175562727981053,0.406838027777224
"9151","ENSG00000248705.1","unprocessed_pseudogene",0.209513160871044,0.247967217297516
"1654","ENSG00000236723.2","antisense",-0.179883385896746,5.67583225833082
"17835","ENSG00000238158.6","sense_overlapping",0.180460874076149,4.01004304329179
"12047","ENSG00000178084.1","protein_coding",0.2016600266933,-0.688070186851387
"14956","ENSG00000281560.1","lincRNA",-0.202931325575924,-0.989814593106324
"2046","ENSG00000122420.9","protein_coding",0.166214229217324,0.719272677760168
"11563","ENSG00000144895.11","protein_coding",0.279563920147346,-0.608734401390117
"17703","ENSG00000229721.3","processed_pseudogene",0.233683531624035,-0.28522447524184
"14213","ENSG00000249302.2","processed_pseudogene",0.148033951493641,0.735861460161773
"13485","ENSG00000156234.7","protein_coding",0.161617457070618,2.4850113508077
"7094","ENSG00000115590.13","protein_coding",0.182283245932296,3.84979719849881
"12771","ENSG00000152990.13","protein_coding",0.158007414142816,1.59428047645851
"15496","ENSG00000112964.13","protein_coding",0.164659867491438,2.22341661267025
"8273","ENSG00000226564.1","processed_pseudogene",0.252643763217957,-1.36338808434646
"718","ENSG00000237200.1","sense_intronic",-0.23765035873538,0.66702340476263
"6394","ENSG00000273398.6","protein_coding",-0.20783217705206,0.999439454632834
"15111","ENSG00000207312.1","snRNA",0.188422317462826,3.22394029192997
"6972","ENSG00000144021.2","protein_coding",0.176023945473177,0.644653030221435
"13774","ENSG00000248161.5","lincRNA",0.216183223697373,2.82344477547278
"1159","ENSG00000214193.10","protein_coding",0.173366525852935,1.49414795323509
"7904","ENSG00000153234.13","protein_coding",0.187357025736424,2.03860422794409
"1799","ENSG00000234088.1","processed_pseudogene",0.226849742847004,-1.19698780286488
"2919","ENSG00000271121.2","processed_pseudogene",-0.157812624673025,4.11082882434584
"17511","ENSG00000253959.1","lincRNA",0.178942959771581,0.775139788394438
"2023","ENSG00000036549.12","protein_coding",0.218059688912582,-1.09490611564885
"18531","ENSG00000285647.1","lincRNA",-0.196845755379011,3.90415891292029
"5822","ENSG00000207187.1","snoRNA",0.19873144264752,-1.19692483563408
"7196","ENSG00000196228.3","protein_coding",0.15943510974947,0.613626167539529
"17807","ENSG00000232999.1","unprocessed_pseudogene",-0.236594350805123,-1.31539350660287
"13458","ENSG00000118804.8","protein_coding",0.198125303284992,0.252433040012781
"1989","ENSG00000224127.1","antisense",0.193883790495836,3.42856804509741
"603","ENSG00000230035.2","antisense",0.213436470177987,4.7016251980542
"18036","ENSG00000263712.1","miRNA",0.211124688363459,-0.0260343737489022
"11640","ENSG00000248772.1","unprocessed_pseudogene",-0.217929816217936,0.669948801271888
"15082","ENSG00000150753.11","protein_coding",0.198514762751342,0.528766146028706
"116","ENSG00000215915.9","protein_coding",0.175649482620229,0.101119542270504
"8877","ENSG00000163521.15","protein_coding",0.180999348023126,3.92584359373851
"15045","ENSG00000250389.1","processed_pseudogene",0.224262478645624,-0.440519657251493
"18548","ENSG00000198563.13","protein_coding",0.206802461657084,-0.924247863019937
"1941","ENSG00000226088.1","antisense",0.203336734369027,-1.29961995063415
"12141","ENSG00000073849.14","protein_coding",-0.216541709848836,5.41495462855409
"8295","ENSG00000077232.17","protein_coding",0.228087358730216,-1.43947030368384
"3962","ENSG00000116191.17","protein_coding",0.191687305354734,-1.08245934336601
"12009","ENSG00000228766.3","processed_pseudogene",0.22863862408993,-1.43759707267837
"10507","ENSG00000199469.1","snRNA",0.199858057967994,4.26028069310958
"5306","ENSG00000276520.1","processed_pseudogene",-0.181336325716619,5.87323259472923
"8896","ENSG00000072182.12","protein_coding",0.209255886658419,-0.857610203543414
"14613","ENSG00000229204.3","processed_pseudogene",0.218441651289444,2.04741536142193
"9706","ENSG00000144644.14","protein_coding",0.213912473915839,-1.42193054655708
"13213","ENSG00000265829.1","miRNA",0.171072205113498,2.38692706553654
"14018","ENSG00000253825.1","lincRNA",0.223623945802706,-1.52203033735255
"9471","ENSG00000271716.1","antisense",0.218044065318787,-0.672035426459658
"17544","ENSG00000280068.1","TEC",0.17450128559146,-0.113048243587097
"1006","ENSG00000215900.4","processed_pseudogene",0.20186298872446,-0.719302235731165
"7008","ENSG00000237837.1","lincRNA",0.174851446906939,5.28063633546791
"553","ENSG00000224174.2","lincRNA",0.209310590490107,2.15988256308394
"8053","ENSG00000163093.11","protein_coding",-0.220447429892698,-1.13681000066722
"18105","ENSG00000261568.1","lincRNA",0.245536939312019,-0.366327180885205
"8008","ENSG00000206869.1","snoRNA",0.22463584276773,-1.50942450577268
"6781","ENSG00000211594.2","IG_J_gene",0.142711133906893,5.27421834841739
"17203","ENSG00000145901.15","protein_coding",0.203641656209756,0.65819446468676
"15081","ENSG00000248968.1","antisense",0.175209426305395,0.712827450410592
"5586","ENSG00000185013.16","protein_coding",0.21559723913732,2.1964398447035
"7982","ENSG00000226946.1","processed_pseudogene",0.159395937583248,2.33640618891259
"297","ENSG00000229716.2","processed_pseudogene",0.192410966805049,1.1978902991826
"6398","ENSG00000273064.1","antisense",0.180867919630976,-0.637201573270782
"18342","ENSG00000204713.10","protein_coding",0.223288818224156,-1.56057049418138
"12323","ENSG00000174004.5","protein_coding",0.164617514753031,1.49709085800316
"7778","ENSG00000236356.1","lincRNA",0.184432237763247,-1.39270545172001
"3924","ENSG00000224718.1","lincRNA",0.170521141689731,0.455606568806483
"8444","ENSG00000224442.1","processed_pseudogene",0.166163502547962,-0.23759901269023
"16718","ENSG00000170606.14","protein_coding",0.198452128215013,0.873822419144221
"3939","ENSG00000152092.15","protein_coding",0.155398906732257,2.78465986679776
"6226","ENSG00000271955.2","lincRNA",0.272407693893224,-1.20953802352926
"12046","ENSG00000186090.10","protein_coding",0.190130799603392,-0.517387555293531
"16264","ENSG00000248734.2","antisense",0.210694697849011,0.663205417451839
"2418","ENSG00000185946.15","protein_coding",0.190410908213502,0.120302585904671
"10686","ENSG00000213439.3","polymorphic_pseudogene",-0.171643495574308,8.18532280962484
"13535","ENSG00000202485.1","snRNA",0.177345155057011,0.364323204682346
"12960","ENSG00000207195.1","misc_RNA",0.177101635101815,0.46685010964184
"1765","ENSG00000232453.6","lincRNA",0.203981708046031,-0.251252384295875
"18926","ENSG00000206977.1","snoRNA",0.16376425337357,0.241444586017029
"826","ENSG00000117632.22","protein_coding",0.183721695023096,0.509531121572382
"18093","ENSG00000252046.1","snRNA",-0.204168686810776,-0.887859638940507
"10889","ENSG00000240893.1","lincRNA",0.165442599031385,3.24500905879169
"687","ENSG00000176378.8","processed_pseudogene",-0.167757517147843,5.95320206403685
"11425","ENSG00000241526.1","processed_pseudogene",0.17593444521667,1.25707044144491
"6032","ENSG00000138078.15","protein_coding",0.243321912285337,-0.627905760970003
"1919","ENSG00000116745.6","protein_coding",0.174199182161839,1.21133121815681
"2904","ENSG00000234222.6","antisense",0.162106274469336,3.25920803299449
"1001","ENSG00000162512.15","protein_coding",0.205614829833688,10.0304378522243
"6502","ENSG00000135625.7","protein_coding",0.172444710044381,-0.398736269680901
"5284","ENSG00000196944.4","protein_coding",0.181454920269636,-0.634713791343232
"8529","ENSG00000155754.14","protein_coding",0.167386953106895,0.620318267394828
"5050","ENSG00000119285.10","protein_coding",0.19463400509272,-1.37394494680216
"6742","ENSG00000233999.3","IG_V_gene",0.188188872043248,1.24184728560395
"6196","ENSG00000212175.1","snoRNA",0.235404248654947,-1.59230775347146
"16481","ENSG00000172901.19","protein_coding",0.219179183240956,0.745063004297959
"3606","ENSG00000143224.17","protein_coding",0.163903093993986,0.454791021528484
"9515","ENSG00000180438.15","transcribed_processed_pseudogene",0.17556312880479,0.757365934336131
"12658","ENSG00000250573.1","processed_pseudogene",0.1713907243855,0.97636553660195
"15933","ENSG00000164346.9","protein_coding",-0.164313723015362,5.64426188351572
"15034","ENSG00000245729.2","lincRNA",0.161178756889886,4.67549998654773
"2199","ENSG00000226394.2","processed_pseudogene",0.152479026810037,1.04981342405492
"8105","ENSG00000091409.14","protein_coding",-0.170031128964549,4.24198912332531
"2737","ENSG00000226172.2","lincRNA",-0.231700899897274,3.48594293977292
"15814","ENSG00000248664.1","antisense",0.162014691492285,3.70897935724198
"16188","ENSG00000248323.6","antisense",0.212105271685887,-1.35706944571408
"17903","ENSG00000201483.1","misc_RNA",0.149674423758124,0.592833127522469
"7780","ENSG00000232377.1","antisense",0.151848155125973,4.15318480208356
"12659","ENSG00000250074.1","processed_pseudogene",0.158287325497885,2.01607672108035
"9869","ENSG00000172888.11","protein_coding",0.205962812419721,-0.0211491255431944
"4786","ENSG00000236994.1","processed_pseudogene",-0.18304650131045,3.76662869733703
"702","ENSG00000278124.1","misc_RNA",0.17133831152281,4.67278892625125
"4469","ENSG00000275392.1","antisense",-0.174935336655785,-0.370085039855264
"2554","ENSG00000232791.4","unitary_pseudogene",0.21514425792841,-0.462347915814088
"11415","ENSG00000241400.1","processed_pseudogene",0.15950241137752,1.48194260252227
"1834","ENSG00000276884.1","misc_RNA",0.205171441417061,0.40388886111282
"8135","ENSG00000270799.1","processed_pseudogene",-0.187241644040446,3.91021986563435
"15888","ENSG00000251613.3","lincRNA",0.200376655406815,-1.22900387736164
"1839","ENSG00000274199.1","misc_RNA",-0.176940350210071,5.37545191985885
"6312","ENSG00000229920.2","transcribed_processed_pseudogene",-0.182264901836789,2.09587429552874
"17347","ENSG00000270612.1","processed_pseudogene",0.200854576624179,0.0746001604161231
"6989","ENSG00000168758.10","protein_coding",0.151458314374718,1.78114755156315
"18066","ENSG00000278102.1","processed_pseudogene",-0.234172550715764,2.1811228922906
"10639","ENSG00000241861.2","processed_pseudogene",0.194701843141392,0.812470272037031
"11129","ENSG00000249833.5","antisense",0.192294833515614,-0.302037377202281
"6800","ENSG00000244437.1","IG_V_gene",0.183613356739891,2.36163164488951
"14251","ENSG00000249806.1","lincRNA",0.230354045022436,-1.0397010995658
"18073","ENSG00000217379.2","processed_pseudogene",-0.233199802037059,1.40225810683363
"7432","ENSG00000074047.21","protein_coding",-0.184528387827589,6.12862762525187
"7822","ENSG00000224007.1","processed_pseudogene",-0.183726547752958,-1.3000112845546
"14855","ENSG00000250739.1","lincRNA",0.173769668191112,3.72417379552383
"15040","ENSG00000279075.1","TEC",0.223463274492019,0.655004830598592
"18792","ENSG00000197753.9","protein_coding",0.190786415900081,-1.43503665804911
"4706","ENSG00000225265.1","antisense",0.188032008112615,2.85018609865858
"14088","ENSG00000164066.12","protein_coding",0.202027690882421,-1.33946716400634
"16629","ENSG00000248799.1","antisense",-0.156013172382142,6.20651324564173
"9612","ENSG00000261734.1","lincRNA",0.16873612420785,-1.09034072233053
"11052","ENSG00000138463.8","protein_coding",-0.187059112946325,3.87018369887758
"6221","ENSG00000225226.1","lincRNA",0.296970424516855,-1.12114011936141
"11432","ENSG00000244124.1","antisense",0.155647355891812,1.42743128382494
"1730","ENSG00000235612.1","lincRNA",0.188939515049548,-0.112837528176767
"9856","ENSG00000170011.13","protein_coding",0.216108059027188,-0.469510639341903
"16815","ENSG00000250947.1","antisense",0.197672101225337,0.330494060537327
"5362","ENSG00000228391.1","lincRNA",0.170903192969855,-0.383585235690605
"14432","ENSG00000121207.11","protein_coding",0.173903094803897,1.00881774000074
"4199","ENSG00000116785.13","protein_coding",-0.186795654780523,1.22911823259743
"15065","ENSG00000248525.2","sense_overlapping",-0.169609768125136,-0.674381412235507
"14036","ENSG00000224062.4","processed_pseudogene",0.176760689204474,1.27659761769235
"10624","ENSG00000240902.1","processed_pseudogene",0.190477531945133,-1.09717010040822
"2517","ENSG00000198758.10","protein_coding",0.199319940189337,4.22590229444263
"5311","ENSG00000264500.1","miRNA",0.188270661565748,3.32843089495884
"14545","ENSG00000248771.5","protein_coding",0.163626012989635,2.68027560979257
"7118","ENSG00000232597.5","lincRNA",0.216256689019078,-1.47824218032448
"7528","ENSG00000222014.5","protein_coding",-0.224401364780451,-1.04234765861051
"7421","ENSG00000234065.2","processed_pseudogene",-0.226711955217878,3.3624678087871
"745","ENSG00000201405.1","misc_RNA",-0.254271175116752,-1.37435014506339
"16626","ENSG00000164244.20","protein_coding",-0.140680697041181,1.68399707497437
"8198","ENSG00000224577.1","lincRNA",0.185390792859095,-0.357393988583908
"8440","ENSG00000280176.1","TEC",0.150112473812986,1.00326502863331
"1199","ENSG00000233728.1","antisense",0.247491486051566,-0.937276665313499
"1271","ENSG00000226745.2","processed_pseudogene",0.231989782506111,0.639055292360212
"4281","ENSG00000224536.2","antisense",0.201178990995962,0.0910357418752848
"15566","ENSG00000206606.1","snRNA",0.166090580246694,-0.0169245623782528
"4419","ENSG00000236942.1","processed_pseudogene",0.174851326014849,0.147649139396494
"1403","ENSG00000171872.4","protein_coding",0.162123137456713,3.94322328937226
"13820","ENSG00000250922.1","processed_pseudogene",0.174375644727617,-0.943625712211778
"7462","ENSG00000252674.1","rRNA_pseudogene",0.165862104041999,2.55022146644009
"5440","ENSG00000244310.1","lincRNA",0.173446213430817,2.08205775641936
"13892","ENSG00000199894.1","snoRNA",0.215011253331631,1.83309940775414
"4424","ENSG00000117280.12","protein_coding",0.162432234923635,2.7629283966901
"11103","ENSG00000179170.11","unprocessed_pseudogene",0.255897961810852,-1.02898191752987
"10958","ENSG00000243014.1","processed_pseudogene",0.181691716060895,0.597582921877071
"2246","ENSG00000225505.1","processed_pseudogene",0.162605188947921,0.355171325484627
"9509","ENSG00000163517.14","protein_coding",0.155405535631603,0.683774308347298
"218","ENSG00000284616.1","lincRNA",0.14305769321178,8.23189062076994
"9960","ENSG00000235805.1","processed_pseudogene",0.176551637528695,0.562102889776566
"3310","ENSG00000143603.18","protein_coding",0.159274056998365,-0.582039191043726
"12029","ENSG00000251730.1","snoRNA",-0.135811516433354,2.85650201005271
"15016","ENSG00000248775.1","processed_pseudogene",0.144536746138675,2.20039282803358
"8326","ENSG00000065548.17","protein_coding",0.170220057836891,2.10175667575958
"3927","ENSG00000143207.20","protein_coding",0.189936107503652,1.93026903598611
"14854","ENSG00000205100.2","transcribed_processed_pseudogene",0.174923603785723,1.44987254998208
"5044","ENSG00000186197.14","protein_coding",0.174691940020358,-1.09961253576516
"7419","ENSG00000233286.1","processed_pseudogene",-0.162225404899773,4.4402788187526
"3161","ENSG00000159450.12","protein_coding",0.162273216629654,0.0619980608763125
"5001","ENSG00000238005.2","lincRNA",0.203117064406843,-1.35163131533596
"2083","ENSG00000215875.4","transcribed_processed_pseudogene",-0.150459118412712,0.0932570511716272
"2656","ENSG00000236480.1","processed_pseudogene",0.168065199289044,0.393708436658434
"4290","ENSG00000198700.9","protein_coding",0.192435751971614,-0.557451150094167
"5554","ENSG00000134323.11","protein_coding",0.215525720047233,-1.35138681491766
"13042","ENSG00000163293.11","protein_coding",0.154654076228353,1.96057480631517
"10147","ENSG00000187492.8","protein_coding",0.175873978930671,0.127202535491363
"12488","ENSG00000250681.1","lincRNA",0.192087138165928,2.8290158318386
"14835","ENSG00000241011.1","processed_pseudogene",0.174336152915853,1.00340754369793
"4581","ENSG00000237980.1","lincRNA",0.16929374515162,3.39621783563939
"4546","ENSG00000261314.1","sense_overlapping",-0.20647676688094,4.3751856809596
